SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1405,4,3,Suburb,1999,181486.99198542727
2626,3,2,Rural,1999,333866.0543404524
2040,5,1,Rural,2015,260853.60066240336
2283,5,2,Suburb,1952,378632.2954670541
2812,4,2,Urban,2010,248092.6627266922
2523,5,3,Urban,2008,306531.9421807688
2693,5,2,Urban,1972,398375.6198034522
1294,4,1,Suburb,1952,159604.96382621638
1665,2,3,Suburb,1968,226667.43378665575
1522,3,1,Suburb,1979,124987.72911796992
2927,2,2,Rural,1971,287007.4600705079
2292,4,1,Urban,2020,247382.60858111884
2547,3,1,Suburb,1983,334973.37004700134
2509,5,2,Urban,1997,326366.2495201733
2586,3,2,Suburb,1990,186930.4189043399
1673,3,3,Rural,1953,213594.9613125733
2434,4,3,Rural,1975,264064.6229764758
1531,5,2,Suburb,1961,260658.99151729068
2183,5,1,Rural,1978,263519.70441509306
2694,2,2,Suburb,2008,347859.4184440976
2295,2,1,Rural,1995,260888.51021095156
2700,3,2,Suburb,2013,278873.986205668
2674,4,2,Urban,1981,236001.44176931007
1148,4,3,Rural,1965,220468.12209475916
1924,4,2,Suburb,2016,252403.60761484012
2796,5,1,Urban,1976,318304.10857793834
1350,3,3,Suburb,1972,119614.32083943451
2898,3,2,Suburb,2008,342591.73277734773
1527,4,3,Suburb,1970,157272.78262695522
2310,3,1,Suburb,1974,182593.3292961132
1618,4,1,Urban,2011,85354.37508432454
1865,3,2,Suburb,1984,241071.87039466045
2793,5,1,Rural,1954,273756.68291937385
2042,5,3,Suburb,1954,202283.9943081947
1495,2,3,Urban,2006,188368.12648755807
1309,4,1,Suburb,1955,209167.96175145012
1957,4,2,Suburb,1961,294885.52424374846
1869,5,1,Suburb,1985,194792.09403069635
1563,4,3,Rural,1953,208051.7476354865
2152,2,3,Urban,2018,178595.79056418975
1015,3,3,Urban,2001,45455.38963015103
2547,2,1,Rural,1966,285659.8838508298
2437,5,3,Rural,2007,314617.23090884695
1198,3,2,Urban,1993,192561.0577960004
2099,4,2,Urban,1962,255587.2962028832
1614,4,2,Urban,1959,260261.18902361853
1575,2,3,Rural,1991,121702.20500007278
2334,3,1,Suburb,2011,355141.980503658
1384,2,2,Urban,1966,231976.74094301744
1097,3,1,Suburb,1963,10135.85808015117
1086,3,1,Rural,1992,157635.77984822998
1390,2,3,Rural,1986,82792.40011177948
2738,2,1,Rural,2017,344154.67195532226
1166,4,1,Rural,1961,125085.87271758611
1412,2,2,Rural,1986,253103.6883649485
2238,3,1,Urban,1957,233628.5080309104
2055,4,1,Urban,1961,179108.25258006487
2693,3,2,Urban,1987,291455.5899679475
2341,4,3,Urban,1974,175759.93635236792
2018,2,3,Urban,2002,199243.5369836576
1185,4,2,Suburb,1959,217978.1835630421
1465,2,1,Urban,2008,130944.40546545996
2506,5,2,Rural,1964,313636.7034844291
2194,5,3,Urban,2006,205552.7847191423
2142,5,3,Suburb,1999,317114.08882951754
1663,2,3,Suburb,1968,199318.09175792776
1885,3,2,Urban,1966,226858.06513107504
1797,5,1,Suburb,2010,282018.1211603902
2086,4,2,Rural,2000,135262.96754197418
2415,3,3,Suburb,1973,276794.99198385363
1539,5,3,Suburb,1974,269457.52898960933
1845,5,1,Urban,1968,211035.3589005253
2858,3,3,Suburb,1993,284457.1322937522
2279,5,2,Suburb,2008,270815.0332131181
2060,3,2,Rural,2011,277098.83614525653
2274,2,1,Suburb,1984,238358.62991220917
2679,4,2,Suburb,2012,299077.455790995
1577,4,3,Urban,1982,163309.81235601447
1779,3,1,Suburb,1992,223150.57880027528
1137,3,2,Suburb,1954,23942.510827815557
2290,5,3,Suburb,1953,283103.28157216054
2492,4,1,Rural,1970,268192.3448546793
2014,3,2,Rural,2015,265968.215932173
1013,4,2,Rural,1988,18809.458694486253
1320,2,1,Rural,2004,125888.69468273762
2154,2,1,Rural,1966,212487.3918513056
1240,2,2,Urban,1970,194094.4820304
1218,4,3,Suburb,1958,171761.53949070864
2434,2,3,Urban,1977,312836.2374733812
1947,3,2,Rural,2011,186067.4135398923
1404,4,1,Urban,1964,207865.23838916412
1082,4,2,Urban,1969,143590.2545004458
1480,5,1,Rural,1953,216095.38271506425
1784,5,3,Urban,1998,331946.6048460145
2561,2,1,Rural,1950,209564.97006705555
2223,4,3,Rural,1969,280934.4784779237
2328,2,1,Rural,1991,244619.78811356297
2411,2,3,Urban,1988,252738.6704556661
2147,3,2,Urban,1981,224575.40722263817
1050,4,1,Rural,1954,134760.8292128977
1928,3,1,Suburb,2011,223825.57412642255
2334,5,2,Suburb,2003,216772.98905768
2159,3,3,Urban,2001,273906.932330699
1439,3,3,Suburb,1963,59055.95931269953
2896,5,2,Rural,1956,334662.58226474177
1650,5,2,Rural,2018,164635.66907582886
2883,5,1,Urban,1983,324832.0627141615
1115,4,3,Urban,1967,67247.58530315133
2184,4,1,Rural,1971,202761.93357106592
1346,2,2,Urban,2009,152090.27707057557
1734,2,2,Suburb,2008,176307.9237834724
1542,3,3,Suburb,2006,173714.39386140218
1527,5,2,Urban,1968,140230.1396727377
1946,3,2,Urban,2005,252589.72184102744
2425,3,3,Urban,1963,271238.0970955087
1700,4,1,Suburb,2004,90088.53705151856
1833,5,3,Urban,1951,198804.817708219
1543,2,1,Suburb,2018,189548.8814206187
2284,5,1,Suburb,1983,260519.8385808037
1493,2,3,Urban,1965,207673.19644071735
2336,2,2,Suburb,2013,247863.79824202895
1280,4,2,Rural,1955,197106.4150544235
2052,3,1,Rural,1955,178907.75715973432
1072,3,3,Rural,2007,149497.502768052
2417,5,2,Urban,1953,343364.53466364817
1393,2,2,Suburb,2011,191311.27936864685
1480,5,1,Suburb,1960,228835.75472966468
1472,3,3,Suburb,2002,121405.80700246734
2012,5,3,Urban,2018,245499.00970405052
1391,5,2,Rural,1961,171592.14392540525
2930,5,3,Urban,2013,321405.13657831214
1593,3,3,Suburb,1981,217346.88706098672
2711,2,1,Suburb,1999,357499.73738783435
1378,2,1,Suburb,1952,144697.50739116003
1717,5,3,Suburb,1961,226414.95090007395
2784,5,2,Urban,1987,306837.52346576843
2478,5,2,Suburb,1969,184347.1695232221
2914,5,3,Rural,1989,416288.21136997774
2057,5,3,Urban,1981,279761.9430274059
2485,2,3,Suburb,1982,243707.69493532536
1495,3,2,Rural,2003,171717.85615210782
2650,2,2,Rural,2003,337430.74983657384
1710,4,3,Urban,2016,186353.49218630223
2558,3,2,Rural,2017,261075.2549713308
2649,4,1,Suburb,1973,282272.6375589369
1534,5,3,Urban,1990,104200.3459065538
2946,5,1,Suburb,1989,286451.3983970399
1702,5,1,Rural,1984,179447.14319177117
1275,5,1,Rural,1977,187884.01909508003
2591,2,2,Urban,1999,327305.3098182458
1825,5,1,Rural,2017,218562.51194030416
2119,5,2,Suburb,1950,203004.86747885484
1382,2,3,Urban,1994,162694.97102015637
1391,4,2,Suburb,1977,187982.19256907963
2660,2,1,Suburb,2012,251475.1401575893
2957,3,3,Urban,1995,307784.4286005664
2847,5,3,Urban,2005,329599.09045815765
1407,5,3,Rural,1977,162316.95652934065
1349,2,1,Urban,1958,109174.72966370004
1327,5,2,Rural,1983,129123.4485066646
2058,5,3,Suburb,1991,250200.3990520013
1144,5,3,Rural,2008,192524.0374508945
1414,3,3,Urban,2019,179840.7654018757
1676,2,2,Rural,1992,141029.36061842565
2160,3,3,Rural,1972,197808.35371106237
2214,3,1,Urban,2014,313383.6639619748
2769,2,1,Rural,1970,302755.70644144376
2731,3,2,Rural,1966,352749.8956022301
1161,5,3,Rural,1953,174848.0970502001
2162,5,3,Suburb,1951,279246.8472599517
1907,3,1,Urban,1974,148789.51719720723
2895,5,1,Urban,1977,334222.9762843964
2117,2,2,Suburb,1952,233699.8887548393
1514,2,3,Rural,2013,249549.2123281355
1376,5,1,Rural,1957,192281.02521493044
2575,5,1,Urban,2005,304739.6257088839
2773,2,1,Urban,2018,223224.0519123797
1998,3,1,Urban,1952,145765.33748950815
2268,2,2,Rural,1975,224146.3614206788
2675,2,3,Suburb,1983,303218.9475626166
1397,5,1,Rural,1952,170104.79484114627
2367,3,2,Suburb,1958,308311.3988068725
1740,4,1,Rural,2017,274806.2527956894
1455,4,3,Rural,1970,115810.51598607216
2893,3,1,Suburb,2004,395702.7371738608
2345,3,1,Urban,2010,226176.24815361568
1790,4,1,Suburb,1984,313737.7335458448
2266,4,3,Suburb,1987,225467.1279909648
1478,5,1,Urban,1952,231763.05192855175
1200,3,3,Urban,2009,155176.6729084265
2929,2,2,Urban,1988,313215.0040663521
1756,5,3,Rural,1959,199495.18445229196
2446,5,2,Rural,2019,257006.7568091097
1393,5,3,Suburb,1985,136056.23799801504
2353,5,3,Suburb,2006,216198.1408482939
2055,3,1,Urban,1978,156685.48209563596
1587,3,2,Urban,1960,154384.0789212267
1503,3,3,Rural,1972,136892.71821606692
2916,4,3,Rural,1952,299037.5114455061
1325,2,3,Urban,2019,165660.21898994627
1840,5,3,Urban,1996,234084.16408201927
1650,5,2,Suburb,1955,168196.98934287866
2752,4,3,Suburb,1953,230554.5253668505
1455,4,2,Suburb,1977,158511.27046831476
1285,5,1,Urban,1957,148038.2707536644
1817,2,2,Rural,1980,186818.60163241284
2908,5,3,Rural,1965,331219.71170509595
2277,2,1,Rural,1979,297592.5078829167
2527,5,2,Suburb,2000,257792.1003630008
1589,4,1,Suburb,1997,207068.580935033
2609,3,3,Rural,2005,284984.80259132927
1623,5,1,Rural,1989,97451.88145934678
1552,4,1,Urban,1963,204179.0745363294
1789,2,1,Suburb,1953,194658.9825029868
2847,2,3,Rural,1962,322235.58939552575
1684,5,2,Suburb,2003,187215.5822986168
1776,3,1,Suburb,2014,179209.8662490052
2953,2,2,Suburb,2018,321763.59500309464
1594,4,1,Suburb,1974,277207.65885734244
1367,5,1,Urban,2008,90506.0732431023
2391,2,3,Suburb,1988,222449.47622960745
2420,4,3,Rural,1999,336444.60072761687
2447,5,1,Urban,1951,148618.90841176864
1718,4,1,Urban,1996,200049.20578785797
1745,5,1,Urban,1962,259882.62929644252
1988,2,3,Urban,1990,290477.2645424494
1087,2,3,Rural,1985,127314.36266119794
2317,3,2,Rural,2000,268224.7443426701
2378,2,1,Suburb,2020,186745.8956491096
1885,5,2,Rural,1990,166262.00043684134
2343,4,1,Urban,1959,208584.5365847353
1634,2,2,Suburb,2002,196561.5290418717
2503,2,1,Rural,1975,202917.501150715
1003,2,3,Rural,2006,17480.12417038268
2152,2,2,Suburb,1990,219683.1158001674
1800,2,1,Rural,1982,183373.13145861737
2048,5,1,Rural,1963,242956.623441244
1179,3,3,Rural,1958,188831.32909133
2896,3,1,Suburb,2000,350851.7988913939
2085,5,3,Rural,1989,170964.64603026814
2238,4,3,Suburb,1967,266834.884525323
1196,3,3,Urban,1980,70413.84183786095
2657,2,3,Suburb,1987,340754.29063462367
2174,4,3,Rural,2021,124899.53603447849
2085,4,1,Urban,2020,191013.81589737616
1195,5,1,Rural,2013,178930.88606761236
2391,4,3,Rural,2009,323272.4293077918
1550,2,2,Rural,1963,302374.96494353923
1637,3,3,Rural,1994,194556.14582341732
1197,2,1,Rural,1993,100805.70607661504
1664,4,3,Urban,1974,217161.79569188063
2965,4,3,Urban,1983,248253.24364655357
2088,3,2,Rural,1962,213533.6301555306
2589,2,1,Suburb,1983,281677.6567836589
1995,4,1,Urban,1985,175543.0317987437
2625,2,3,Urban,1994,229493.61999054137
2538,5,2,Suburb,1956,230208.6541331713
1953,5,2,Suburb,1974,326365.5731617453
1655,3,2,Suburb,2001,192930.5126835949
2712,4,3,Urban,1999,357075.8856409965
2286,2,3,Rural,1954,199063.72255818069
2095,2,2,Rural,1968,225754.9674565401
2526,3,2,Suburb,1962,316441.9498688298
1573,2,3,Urban,1977,156710.83046467125
2764,5,2,Rural,1950,333377.01578121324
1422,4,2,Urban,1954,103460.82451382714
1713,3,2,Urban,1982,189923.5005572436
1083,5,2,Suburb,2003,147949.60858697176
1955,5,1,Rural,1964,182489.6254962234
2678,2,2,Rural,1970,352680.55489801767
2018,3,3,Urban,2011,193893.6329363361
1048,2,1,Urban,1976,69427.07621720203
2850,3,1,Urban,1969,275688.58830696973
1587,5,3,Urban,2016,238780.0882258609
2679,3,2,Rural,1989,241820.42791842044
1467,2,1,Urban,1979,142365.45213505405
1568,3,3,Suburb,1955,221230.5385226356
2137,4,1,Urban,1957,250164.64637188808
1055,2,2,Rural,2002,115941.35969274942
1545,5,3,Urban,1992,120375.44844869632
2106,4,2,Suburb,1959,226510.31086238087
1741,4,1,Urban,2013,163594.991051472
2889,4,3,Urban,1960,270907.16865877114
1671,2,1,Urban,2009,183521.64520375436
2452,3,1,Suburb,2004,251861.6706807868
1079,4,3,Rural,2003,121652.205464024
1446,4,3,Rural,1992,120035.95438523604
1095,4,1,Rural,1980,162149.96275665078
1045,5,1,Urban,2007,66306.49297208167
2339,5,3,Suburb,1953,229346.31419219635
1613,2,3,Rural,1972,241743.9412724226
1876,4,1,Urban,1993,163213.1036205153
2630,4,1,Suburb,2000,266691.17513943126
1978,3,3,Rural,2016,232872.9232615461
2974,2,3,Suburb,1957,337411.92856347817
2467,3,1,Urban,1970,257166.62788323287
1233,5,1,Urban,2004,236017.0314013384
2131,2,2,Urban,2013,263206.0395521737
2350,2,3,Urban,1997,168167.87318924995
2890,3,3,Suburb,1986,336612.21115521004
2615,3,1,Suburb,1967,262732.5303765207
2471,5,3,Rural,2002,314391.4679771104
1907,3,2,Urban,1974,287800.62809626164
2400,2,1,Suburb,1976,290375.41089218325
1919,3,2,Suburb,2014,174919.8355143278
1581,5,2,Suburb,1959,209358.1516135734
1412,2,3,Rural,1978,187440.91848221072
1800,2,2,Suburb,1965,163956.98050037285
2115,2,3,Rural,1977,254562.59101341703
1528,2,2,Rural,2018,156132.2342956949
1404,2,3,Rural,2005,204548.27607117785
2220,4,1,Rural,1986,205393.755413423
2911,4,2,Urban,1965,295221.4548965393
2354,4,1,Urban,1990,232565.50714453403
2783,4,1,Rural,1980,347186.6436511544
1550,2,3,Rural,1951,198446.03600323453
2468,4,3,Rural,1966,341245.92749214056
1140,2,2,Urban,1983,103362.616910051
2855,4,2,Suburb,2005,283140.5167797767
2340,2,1,Urban,1990,197172.9081458533
2552,5,1,Rural,1987,299269.7083359337
2368,5,3,Urban,1982,331299.2707074602
2096,5,3,Suburb,1961,267229.28430442803
2912,5,2,Rural,1986,260770.04071933497
1579,3,2,Suburb,1988,217354.3778326745
1621,4,1,Urban,1999,276174.53980908234
2306,4,1,Rural,2020,259963.8495770087
2782,5,1,Suburb,1975,319121.0147417228
2967,4,2,Urban,2000,314471.0673094214
1530,4,1,Rural,1992,165580.5874923897
2792,5,1,Rural,2018,380228.428837052
1941,5,3,Suburb,2007,209132.9046359239
1193,4,2,Suburb,1961,160155.63691160004
1705,3,3,Suburb,1977,158829.4852747505
2832,4,3,Suburb,1960,274807.2034908103
2927,3,2,Suburb,2004,423487.5671818904
1354,2,3,Urban,1990,144554.9684600567
1040,2,1,Suburb,1954,38152.007058497664
2482,2,3,Urban,1975,245568.20940823975
1789,5,1,Suburb,1976,269262.8391416344
2358,4,3,Rural,1973,285478.3142035451
2450,3,3,Rural,2019,199752.81829339475
1214,4,1,Suburb,1994,179620.21763363123
1799,4,2,Suburb,1973,147673.24566748465
1215,5,2,Rural,2005,174694.8015974077
1406,4,2,Urban,1965,186280.16124495276
2895,3,2,Rural,2014,268855.8375061601
2101,4,1,Suburb,1978,231240.0794948572
2652,3,2,Suburb,1979,338280.94016323
2674,3,3,Urban,1983,381276.3377430592
2992,4,1,Urban,2011,277111.5958952541
1522,4,1,Urban,1988,135037.91417516457
1316,5,3,Suburb,1953,117690.93577751228
2834,2,3,Urban,1972,372866.514199577
1140,2,1,Urban,2004,133979.5358233687
1975,4,1,Suburb,1986,241155.28521808927
1535,5,1,Rural,1973,205625.0284221556
2519,3,1,Urban,2000,289934.5053698824
2256,3,1,Suburb,2020,211394.9317857008
1485,5,1,Suburb,1955,108700.1484662496
2091,2,3,Suburb,1998,193227.26555987625
2286,5,3,Suburb,1969,353561.4294783216
1357,3,2,Urban,2013,186941.8927507037
1572,2,2,Rural,1969,115886.8359768976
2381,5,3,Suburb,2015,366964.1809974822
2891,4,3,Urban,1950,395175.9192113411
2764,4,3,Rural,2012,296736.7915383766
2602,2,3,Rural,1955,205867.7416061979
1803,2,2,Suburb,1999,182749.89958881476
1925,3,1,Rural,2009,200736.6460854498
1221,5,2,Suburb,1982,90163.30542573876
2952,4,3,Urban,1994,315964.9263983236
1954,4,3,Rural,2007,210331.46134369023
2059,5,1,Suburb,1990,180324.3989888605
1368,4,3,Rural,1975,313496.342727048
2492,2,1,Rural,2016,289701.49031572614
1261,4,2,Urban,1995,196010.1576947841
1787,3,3,Rural,1953,222117.1618080472
2054,4,3,Rural,1979,248115.20370022
1122,2,2,Rural,1954,72590.67848101634
1554,3,2,Rural,1988,93460.18962077831
2293,4,1,Suburb,1967,158224.42418943718
2629,3,2,Suburb,1970,308019.62799346563
1052,5,1,Suburb,2010,115078.741400031
1166,2,1,Suburb,2020,157828.93316448745
1964,3,1,Suburb,2006,237298.7143803032
2885,4,2,Rural,1966,322511.3442693806
1923,3,2,Suburb,1990,242449.6643721265
1660,5,2,Suburb,1963,243122.77752912825
1125,5,1,Rural,2006,191480.3959254381
2632,5,2,Rural,2020,324657.45697157225
1793,2,2,Urban,2011,193688.5060416537
1356,3,1,Suburb,1966,168547.8921355704
2889,2,3,Suburb,1997,312633.63762685994
2786,4,3,Suburb,1987,306647.28321309027
2439,5,1,Rural,2012,268533.5707447276
1181,3,3,Rural,1966,216612.4375995483
1983,3,2,Urban,1957,214063.35636211705
1086,4,1,Rural,2004,184783.3399639281
1532,2,1,Suburb,1984,78173.0882170734
1223,4,1,Rural,1997,141728.77106594358
1407,2,2,Suburb,1957,213238.6381447728
2839,4,2,Suburb,1950,413786.1093469611
1038,4,3,Rural,2015,87125.75359398128
2905,5,2,Suburb,2007,318816.6875643763
2245,2,3,Suburb,2008,300016.66816701274
1337,5,1,Urban,1955,12396.064575359254
2294,3,2,Rural,2018,274507.32469762256
2784,3,2,Rural,2014,280235.6259561864
1935,2,2,Urban,1966,231399.0093073465
2655,4,1,Suburb,1980,245434.22109681444
1065,2,1,Urban,2008,136669.50134502104
1379,5,3,Suburb,1963,199361.81415538248
1398,3,3,Suburb,1973,115283.82498092028
1955,4,1,Rural,2019,182542.92090711696
2469,2,3,Urban,1959,311387.12237179413
1327,4,1,Suburb,1961,130968.9716991264
2919,2,2,Rural,1961,343240.06595056114
1284,2,1,Rural,2015,166344.3526633895
2840,2,2,Urban,1951,335702.7469023029
1868,3,3,Suburb,1968,198753.08731245843
1266,5,3,Urban,1964,157014.89802231235
1286,4,1,Urban,1963,92340.07941000696
2460,4,3,Rural,1988,256332.03176179985
1725,3,3,Suburb,2020,164110.3331532606
1875,2,1,Rural,2015,221253.6494248134
1208,5,2,Suburb,1971,253809.29298852457
1380,5,2,Urban,1964,275470.591573347
1343,2,3,Urban,1951,174292.4925334992
2245,5,2,Rural,1979,224371.88655462515
1224,5,2,Suburb,1958,170891.5091776033
2480,2,3,Urban,1989,179069.1036892615
1279,2,1,Rural,2018,217199.80490004487
1488,2,2,Rural,1951,159399.51413903068
1807,4,1,Rural,1999,291145.7990764287
2364,5,2,Suburb,1960,379747.588869019
1636,3,3,Urban,1952,282449.45969706494
2351,5,3,Rural,1997,257916.44853429132
2484,5,2,Suburb,1956,233672.06995090956
2640,4,1,Urban,1964,264821.2238747533
2797,2,3,Rural,1981,219873.03515962773
1129,4,3,Urban,2021,220754.31094042
1837,3,2,Urban,1982,280327.4322133747
2732,2,1,Urban,1963,266155.9793011209
1656,5,1,Rural,2017,267976.3552896981
1649,5,3,Rural,1963,196913.4308574997
2859,5,3,Suburb,2009,391055.3069372102
2922,2,2,Rural,1998,339125.029499976
1652,3,2,Urban,1950,200034.6104130424
1674,5,2,Rural,1993,150893.86706067846
1280,4,3,Urban,1973,80306.74312592534
2685,3,2,Rural,1996,288743.8452768699
2664,3,3,Urban,1997,277144.6650564695
1186,3,2,Suburb,2007,132144.57232841745
1817,3,3,Suburb,1999,220261.251138628
1992,5,2,Suburb,1955,206675.5362608791
1916,3,3,Rural,1957,241248.50756885548
2250,4,3,Urban,2020,247476.9147029301
2562,4,3,Suburb,1969,284254.89437514445
1819,4,1,Suburb,1985,266164.7008949761
2610,2,2,Urban,1987,330711.9141022563
2260,5,2,Suburb,1989,286141.5581592395
2027,4,2,Suburb,2008,212861.5803769858
2818,2,3,Rural,2001,268959.4951279919
1815,2,1,Suburb,1963,139089.0518410349
1962,2,2,Suburb,1976,209637.5086989961
2514,5,2,Rural,1996,210799.59985609775
1358,4,2,Urban,2018,165213.06447579226
1983,3,1,Rural,1971,240634.84829529887
2635,3,3,Suburb,1962,283554.7194318824
2680,3,2,Rural,1984,355394.86736157
2116,5,3,Rural,2013,279516.7716627618
1596,2,2,Urban,1956,262574.3485018627
2481,4,3,Suburb,1974,283036.650458772
1919,5,3,Rural,2015,224771.06993017145
2818,4,3,Urban,1992,290063.480506829
2105,5,2,Urban,1968,298766.64607446647
1560,3,1,Suburb,1984,225026.402858772
2576,2,2,Suburb,2010,153433.30839302685
1105,3,3,Suburb,1972,122248.14659858316
2702,5,3,Rural,2012,326414.0024239846
1088,5,1,Urban,1956,54569.0256832131
2034,3,2,Urban,2020,227036.8377181108
2934,5,1,Urban,1989,299889.1732229316
1028,4,2,Urban,1994,44616.98725038575
2389,2,3,Rural,1959,271286.9478439217
2805,2,3,Urban,1982,293044.31526715035
1283,2,1,Urban,1997,144672.05396231753
2208,2,3,Urban,1986,302370.1897109456
2142,2,1,Urban,1996,237017.3140439204
1456,5,1,Urban,1991,131715.0750403704
1013,3,2,Urban,2004,22515.67940676272
1154,5,3,Rural,2010,97936.49301245248
1350,3,2,Suburb,1954,116740.7354592629
1027,5,3,Rural,1976,132723.50679845666
2951,4,3,Rural,1958,269227.47980973864
1278,3,3,Urban,1969,72926.03062562352
1600,5,2,Urban,1955,221335.12174942292
2171,3,2,Suburb,2008,267397.09275228344
1570,5,1,Rural,2002,43639.33962604593
1572,2,3,Suburb,1969,293438.5434082052
1065,2,3,Suburb,2012,83373.91243862818
2771,5,2,Suburb,1996,209004.36311287544
1762,2,2,Suburb,1987,223232.9155670083
2504,5,2,Suburb,1986,309457.70069066033
2682,5,2,Urban,1981,363645.8553808521
2990,4,2,Suburb,2014,349330.625417981
1767,3,1,Urban,2003,194317.17525954556
1361,4,2,Urban,1979,42928.09447541172
2994,3,3,Urban,1981,366969.0784268043
1960,4,2,Rural,1968,244555.7617519146
2720,5,3,Urban,1992,294878.6039611094
2615,3,3,Urban,1954,292111.83819684386
2527,4,3,Suburb,2002,301040.9866705182
1884,4,1,Rural,1975,124537.00546520318
1577,4,3,Rural,2007,188628.94348202416
1716,2,3,Urban,1954,171097.739008576
1108,4,3,Rural,2001,142957.56944216823
1932,2,1,Rural,2004,153796.39136993643
1960,3,3,Rural,1954,228272.6371821191
2504,5,2,Suburb,1979,390851.33268890687
2852,3,3,Urban,2003,360916.3603962227
1472,4,3,Rural,1966,196675.2857455757
2836,3,2,Urban,2013,291178.3485372015
1420,3,3,Urban,1976,123832.54360867383
1051,4,1,Suburb,2009,55989.202767999726
1419,2,3,Urban,1961,134298.2732944623
1292,4,1,Rural,1964,100939.74318498975
1479,4,1,Urban,1998,166034.02554934626
2454,2,2,Suburb,1951,349485.75234197953
1467,5,3,Suburb,1986,189750.683156378
1272,2,3,Urban,1988,158417.15607038353
2697,3,2,Suburb,1993,336307.6832335566
1238,3,2,Urban,1955,128372.26647543376
2598,2,2,Rural,2006,248925.5675169973
2069,3,3,Urban,1954,208240.8992804892
1728,3,1,Urban,2003,256173.9510355657
2623,3,3,Urban,1992,360352.07566380285
2184,5,3,Urban,1950,283003.7339963019
1509,2,3,Rural,2001,212951.5814528032
2059,5,3,Rural,1966,311304.7112477632
2847,3,1,Rural,1960,321332.3505959081
1578,4,3,Suburb,1981,112372.5484876226
2958,3,2,Urban,2013,369507.4013027918
1839,3,2,Suburb,1956,229756.0455463177
1172,3,1,Suburb,1960,131541.6270907389
1755,5,3,Rural,1993,224407.3588037752
2268,5,3,Urban,2013,214417.2067510849
2356,2,2,Suburb,1958,316289.65474349353
2939,5,2,Rural,1951,263012.73966897326
2877,3,3,Suburb,1986,314238.829385667
2633,2,1,Suburb,1976,240354.8088790826
2912,5,3,Rural,1979,291759.3050524099
1076,3,1,Rural,1988,23703.073568654683
2456,3,3,Urban,1968,250519.6790353976
1340,3,3,Suburb,1992,247653.4061106752
2009,2,3,Urban,1956,263407.53739489644
1893,5,1,Rural,2021,255425.9035913976
1603,5,3,Urban,1990,229939.14239814883
1046,5,3,Rural,1987,130223.96871530054
1597,4,1,Urban,1974,169374.38246233086
2506,2,3,Urban,1964,238245.39056767855
2374,5,2,Urban,1953,276368.89196603704
1113,4,3,Rural,1954,215551.85760877148
1773,3,2,Rural,2011,170141.59938386708
1722,5,2,Urban,1950,135123.28936464133
2586,3,1,Rural,1999,275104.9920697698
2993,3,1,Rural,1968,353300.4685726461
1463,4,1,Urban,1954,84336.58526380025
1638,3,2,Urban,2011,215649.73799221747
2142,2,2,Suburb,1968,281816.4249498049
2156,5,3,Rural,1987,314462.5903741311
2750,5,3,Suburb,2021,218974.55419612693
1244,2,3,Suburb,1992,170288.29712186157
1583,4,3,Urban,1980,177486.4414482274
1826,4,2,Urban,2007,198011.97785395576
1981,4,2,Suburb,2015,202397.75517725296
2974,4,2,Suburb,1982,328235.7849996144
1350,4,1,Rural,1968,127955.94854150664
1939,5,2,Rural,1991,241014.25772698084
1951,4,2,Rural,1976,178208.68911557537
1208,5,1,Suburb,1952,128767.50685027678
1593,3,1,Urban,1966,180680.2334641255
1834,3,2,Suburb,1978,214432.48715868092
2935,5,2,Rural,2011,299172.19195664645
1806,3,2,Urban,1967,269541.4706133618
2832,3,2,Suburb,2014,300945.35021848354
2968,2,3,Suburb,1993,313145.38841092325
2756,4,1,Rural,2016,318075.43319050875
2605,5,2,Urban,2017,293034.6731025774
2593,5,2,Urban,1951,315793.5882859584
1024,4,3,Suburb,2019,133902.899611053
1545,3,1,Rural,1991,201278.0442980655
1863,2,2,Rural,1960,227236.44996357776
1455,2,2,Rural,1990,171742.4659564374
1598,3,2,Urban,1980,267229.7095138872
2373,5,3,Rural,1955,271196.80127772014
1378,2,3,Rural,2015,180777.8823736448
1230,2,3,Urban,1967,121661.0463582016
1479,3,1,Urban,2010,160831.55672937285
2077,3,2,Suburb,2021,285189.8904666499
2268,5,2,Rural,1963,270164.5749583988
2231,2,2,Urban,1951,201572.176901622
1737,3,2,Urban,1953,196860.97511829805
1914,4,1,Suburb,1971,195627.78656103124
2647,4,1,Rural,1991,367956.4263349428
2706,2,1,Urban,1993,316579.5882218394
1342,3,2,Urban,1975,156740.68110643257
1266,4,3,Suburb,1971,219201.95862512133
1442,3,2,Rural,1986,126624.08111043736
2978,2,1,Urban,2007,253438.5933222565
2259,5,1,Rural,1978,304047.8073504698
2631,5,3,Suburb,2018,307701.2067045527
2910,4,3,Urban,1967,255883.13570656665
1092,4,1,Suburb,1958,128750.25028401056
1166,3,2,Urban,1988,199250.1864128952
1656,3,2,Rural,1980,99796.50574097554
2531,3,3,Suburb,2013,297930.1294678652
2776,5,3,Rural,2014,321576.8386949627
2002,5,3,Urban,1996,234349.94095935868
1947,2,3,Urban,2015,195178.9238817804
1148,2,2,Suburb,2016,104388.65063626516
2871,3,3,Rural,1993,314900.9965007427
2344,5,2,Suburb,2009,252899.5970473128
1642,2,1,Suburb,1990,252775.56655743197
2437,5,3,Suburb,1970,372076.603019728
