SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2461,3,3,Rural,1957,165641.14299556403
1152,3,3,Suburb,1951,221592.2316954008
1720,4,2,Urban,2017,238447.19484757207
2250,2,1,Urban,1970,267852.5675483477
1697,2,1,Urban,1990,224904.32239347167
2504,3,3,Rural,2011,314643.867282489
2428,4,2,Rural,1956,256422.40431640024
2346,5,3,Suburb,2003,367265.2105770395
2669,4,1,Suburb,1986,287276.10229362146
1182,2,2,Suburb,1972,141121.9211325229
2792,2,1,Suburb,1992,340836.8885203167
1395,2,3,Urban,1950,220601.11163891287
1501,4,2,Rural,1976,153345.4760473268
2964,3,1,Rural,1952,332066.6074755549
1110,4,3,Rural,1969,115573.48784133593
2851,4,2,Rural,1996,193188.2721011383
1307,2,2,Urban,2017,152539.15598127362
1303,3,3,Suburb,2007,212535.65630925665
2305,3,3,Urban,2006,278290.391942167
1400,3,2,Rural,2005,198410.8517334654
2886,3,1,Rural,1987,221804.5389101043
1827,3,1,Suburb,1960,150072.50275769355
1641,4,1,Urban,1977,178176.69786063893
1498,5,3,Suburb,1969,109165.0730399308
1078,2,2,Urban,1968,117633.5860684328
2001,5,2,Urban,1959,307828.8652393468
1392,5,3,Suburb,1973,225210.2959143238
2566,4,1,Urban,2009,328137.4671472811
2717,2,2,Suburb,1979,274980.117758744
1988,5,2,Rural,1999,193533.54414765065
1756,3,3,Rural,1982,161678.6766755616
2507,3,2,Rural,1997,279307.3825519189
1291,4,1,Suburb,1982,106963.8044118438
2028,5,3,Urban,1958,169852.01622195443
1538,5,3,Rural,1964,168767.97811071228
2038,3,1,Urban,2009,215363.66097894532
1231,5,2,Urban,1964,185243.6835340937
2361,3,3,Suburb,1984,236176.78913705912
2600,5,1,Rural,2008,231447.9446885361
1080,4,2,Rural,1978,175924.1139867605
1053,2,2,Urban,1986,97905.41644064832
2230,2,1,Urban,1957,228286.23926540717
1893,5,2,Rural,1985,194715.8848861503
2277,5,1,Suburb,1980,161369.96935538173
1546,5,1,Rural,1994,203684.88429757432
1559,4,2,Suburb,2008,169993.95593321117
2972,4,1,Urban,1981,350990.20977874537
2531,4,1,Rural,1976,369635.5225017251
2306,2,3,Urban,1976,250751.9314187928
1840,3,1,Rural,1975,147261.90156456648
1697,2,3,Suburb,1965,146521.30885491136
2483,3,3,Urban,2003,300346.7970521132
1387,3,1,Urban,2002,161152.72525022624
1105,4,1,Urban,1990,122680.87797868803
1958,2,3,Suburb,1970,226834.66734600603
1022,4,1,Urban,1955,125182.92185514791
1116,2,2,Rural,1963,151656.4543017423
1148,4,1,Suburb,1963,74083.9361277077
2113,4,3,Urban,1975,254284.676682746
1350,4,1,Suburb,1993,217970.793010683
1182,4,1,Rural,1974,250858.30144694817
1983,5,3,Suburb,1970,236750.26548401863
1596,2,1,Rural,1990,235150.23851428647
2415,5,2,Urban,1963,311301.5480312864
1502,3,2,Suburb,1963,156251.1403851855
1783,2,2,Suburb,1982,197295.95835364092
2630,3,3,Rural,1967,361932.7211347427
2961,5,1,Suburb,2016,316113.71593558026
2681,2,3,Urban,1958,274052.61634212104
2748,2,3,Rural,1985,348546.130304066
2109,3,2,Suburb,1983,182918.40951874765
2838,5,1,Rural,1982,368397.7880239353
2792,2,1,Suburb,2005,347392.4836460056
1218,2,3,Rural,2000,107820.14036066788
1281,3,1,Suburb,2003,166422.93275502964
2653,2,1,Rural,1987,179822.88495868136
2244,2,2,Suburb,2008,287569.74840716587
2271,3,3,Urban,1976,255106.5811466052
1364,3,1,Urban,2005,93510.08002060997
1766,2,2,Urban,1991,330087.5594073184
2966,4,3,Urban,2009,261563.9346568424
1170,2,1,Suburb,1964,97736.48884225474
2475,4,3,Urban,1957,294422.1564582547
2949,2,1,Suburb,2011,327154.9314209318
1370,5,1,Rural,1950,113110.58792579538
1906,2,2,Urban,2017,266152.93816591485
2455,2,3,Rural,1966,187942.7072773702
2560,2,3,Rural,2019,122103.49420833631
2263,4,1,Suburb,1952,236622.6754933001
1102,3,3,Suburb,1974,175185.5412339954
1868,4,3,Urban,1987,269372.5661327429
2736,4,1,Suburb,1954,348097.16573025845
1135,3,3,Suburb,1972,105420.73743531664
1028,4,1,Urban,1977,77529.4965379573
2147,5,3,Rural,1970,283712.70224403706
1535,4,1,Rural,1992,207128.84889377927
2497,2,3,Suburb,2005,250702.42664012915
2956,3,3,Suburb,2001,310522.4004881269
2721,5,1,Rural,1957,270819.3784266651
1835,4,1,Suburb,1996,185754.81183958985
2227,4,3,Suburb,2005,278211.5140476073
2506,2,2,Suburb,1984,353913.8325150974
2266,4,2,Suburb,1987,232908.09290339547
2813,2,2,Rural,2007,283344.4790744512
1563,4,3,Suburb,2013,182494.88596722667
2604,3,2,Suburb,1998,278514.7742501161
1305,2,2,Rural,2007,185565.99261714984
2543,5,1,Rural,1952,291175.02298581565
1433,4,3,Rural,1954,226761.39796493764
2737,4,3,Suburb,1970,261108.4536040084
2565,5,3,Suburb,2021,295564.36633541173
1695,5,1,Suburb,1985,175267.00355849377
2787,4,3,Rural,2014,322498.0427945697
1638,2,3,Suburb,1963,240457.69279403743
2548,5,1,Urban,1959,391462.6027812435
2122,5,3,Suburb,2006,235287.74997584888
2163,2,2,Suburb,2000,289774.0895877202
2307,3,3,Urban,1962,108771.48289719528
1349,3,2,Suburb,1983,217796.713973539
1848,2,3,Rural,1994,289557.59015404264
2820,3,1,Urban,1983,345087.78818420926
1652,3,2,Rural,1962,107796.38764098632
2575,4,2,Urban,1971,349422.183719434
2447,5,2,Suburb,1982,277042.51449315663
2742,2,3,Suburb,1974,321724.1801033471
2939,3,3,Urban,1953,257344.8806622686
1841,3,2,Rural,1958,208657.43122980936
1727,3,3,Suburb,1997,262948.34696813027
1224,2,3,Suburb,2005,98663.47920186784
2280,2,2,Urban,1990,292181.941938889
1342,3,3,Urban,1995,134119.11960800248
1293,4,3,Rural,2001,132926.56946527446
1883,5,1,Rural,1952,155741.86120000764
1968,2,3,Suburb,2013,241015.4238960383
1155,4,2,Urban,1959,91708.17710364384
2212,4,1,Suburb,2004,165190.9319554551
1701,5,2,Suburb,1981,242601.8639673828
1920,5,2,Rural,1987,134160.20076436628
2511,3,3,Urban,2007,249229.1113713985
1230,5,2,Rural,2004,122092.13927095386
1563,3,3,Rural,1984,196769.5979888376
1591,4,1,Rural,1952,117875.86598551684
2169,4,2,Suburb,2012,248086.487957058
1675,3,1,Rural,2003,149309.1487623435
2950,2,1,Rural,1959,371114.7341739869
2906,4,1,Suburb,1983,307426.13760987023
1971,4,3,Suburb,1970,182145.9000691917
2114,3,3,Urban,1969,200092.53701567356
2120,3,2,Rural,1981,227491.60971845756
1565,3,1,Urban,1955,95193.8155636304
1882,4,3,Suburb,1953,176710.6079864644
2349,3,1,Suburb,1950,250260.05899230883
2835,5,2,Urban,1983,338458.6768382403
1492,5,3,Rural,1979,191101.74936521865
1841,2,1,Rural,1997,273250.5268366928
1136,2,3,Urban,1962,185028.73510328744
2715,3,3,Urban,1993,362982.5531089247
1549,5,2,Rural,2009,181088.9989734884
1078,4,3,Suburb,1961,178339.6426100969
2255,4,2,Urban,1987,259553.33075645776
2248,4,2,Urban,1958,234465.4610969248
1391,5,1,Rural,1995,51154.13113008726
2149,3,3,Suburb,1957,221894.78923534727
2941,4,2,Urban,2015,360485.3544201852
1797,3,1,Rural,1995,184540.4877029071
2888,2,1,Rural,2004,248634.9626670808
1510,4,3,Rural,1962,228495.31995204568
2721,2,2,Rural,1973,204995.43595068945
2233,5,3,Rural,1995,263573.53926724306
2306,4,2,Urban,1962,236881.0702493285
1665,3,3,Urban,1952,205878.03160570055
1193,3,3,Urban,1968,157111.60000342492
1736,5,3,Urban,1954,134703.9768505631
2963,2,3,Rural,2020,333611.49324356485
1331,5,3,Suburb,1961,142240.8882197289
2324,4,2,Suburb,1991,296538.4525055411
2202,5,1,Urban,1960,334227.7534123308
1466,4,3,Suburb,1979,227503.9984384483
2596,5,3,Urban,1954,275229.1490603287
2115,5,2,Urban,1959,164847.13675843534
2106,2,2,Urban,2010,159543.98756686714
1606,2,3,Suburb,2014,194285.91553353745
2951,5,2,Urban,1951,287501.3887282772
1995,2,2,Rural,1994,237435.1020150806
2404,4,2,Urban,2014,205365.1479373785
1658,3,2,Rural,1976,145245.17462963072
1917,2,2,Suburb,2004,170041.2873979544
1353,4,3,Urban,1992,198307.62146244937
1355,3,1,Rural,1963,140389.07770819633
1846,5,3,Rural,1957,239698.0122940527
2199,5,2,Suburb,1971,244660.52198847712
1214,2,3,Urban,1960,176599.88098297594
1012,5,1,Suburb,2001,148490.2928812663
2956,4,2,Suburb,2008,289915.19597703643
2125,5,1,Urban,1965,287821.3108454736
2876,3,3,Rural,1957,318456.8964373423
1240,5,1,Suburb,1968,231975.0420342092
2208,3,3,Urban,1988,208481.73628990917
1880,2,2,Rural,2021,275331.56853931147
1552,4,3,Rural,1989,162643.2039464375
1887,3,1,Suburb,2008,261688.42747018053
2271,4,2,Urban,1967,306636.3688028087
2141,4,1,Rural,1974,188300.32080965897
1168,3,2,Suburb,1999,184728.91631074535
2556,2,1,Suburb,2010,275263.6524680867
2390,5,3,Urban,2019,172777.3198326151
1076,5,2,Urban,2010,177437.02126337375
2542,3,1,Rural,1979,364460.2941708277
1607,2,3,Suburb,1963,97019.54360467332
1441,5,2,Urban,1978,191231.88252237625
2347,2,3,Suburb,1988,192479.0460504435
2752,3,3,Urban,1985,224082.6350410412
1738,4,1,Suburb,1957,177700.35789263604
1311,5,2,Rural,1959,185353.7738437728
2607,3,1,Rural,1992,224589.92061303576
1112,2,2,Urban,1968,155865.9670133783
1028,3,2,Urban,1973,90427.33681439978
1943,2,2,Urban,2015,262290.9868618358
1706,3,1,Urban,1968,221673.42626916815
2389,5,1,Urban,1996,276931.7656272628
1097,4,1,Urban,1950,72584.56527923595
2910,4,2,Rural,1988,315015.45370984427
2418,2,3,Urban,2010,326590.0135927319
1449,4,2,Rural,1997,143176.14202788632
2746,5,3,Suburb,1964,293343.9495269564
1751,4,1,Rural,1960,167144.4373619491
1498,5,1,Rural,1984,217348.2965688409
2771,4,1,Suburb,2006,302531.2492463721
1017,5,1,Suburb,1979,89294.08962331024
1481,5,1,Urban,1998,101592.47940420706
1405,4,1,Urban,1956,132183.45640291538
2732,5,2,Suburb,2010,342146.80673865683
1008,5,3,Urban,1994,142509.18878741298
2700,2,1,Rural,2014,303618.57305025414
2316,3,3,Suburb,2008,242877.15428861004
2854,3,2,Rural,1981,394612.09900960536
2329,3,3,Suburb,1970,331311.8289449587
1929,2,3,Suburb,2014,253155.8066863311
2155,5,3,Suburb,2010,267527.801251921
1231,4,3,Suburb,2019,124244.13025581805
2959,4,2,Rural,1959,366981.373011561
2135,3,3,Urban,1977,224930.18316713063
2898,4,3,Suburb,1990,337687.16472838435
1017,4,2,Rural,1959,137325.08725932252
2693,4,1,Rural,1972,183832.9944155049
1895,3,1,Urban,1997,159563.627499803
2232,5,1,Suburb,1962,281526.1420338136
2864,3,1,Rural,1976,338439.7797583822
1284,5,3,Suburb,1991,152196.13873326944
2172,5,2,Rural,2000,272438.7021135977
2627,4,1,Rural,1957,306289.9305177798
2454,2,1,Urban,1955,228665.41254800715
2590,4,3,Urban,1965,310368.91848383733
2793,5,1,Urban,1961,232949.23282201905
2437,2,3,Rural,1966,286626.81385532
1465,4,3,Rural,2019,209244.0917623136
2972,5,2,Suburb,2008,356348.62871961703
1960,3,1,Suburb,1991,215820.94798954623
1775,2,3,Suburb,2002,206643.24913147837
2626,4,1,Urban,1955,267011.7138579573
2540,5,1,Rural,2001,226177.38182097743
1987,3,3,Suburb,1966,164759.13544924202
1309,2,3,Suburb,1996,106229.84581048146
1883,3,3,Suburb,1978,176699.61099235076
1432,3,2,Urban,1960,210377.22513375737
1280,3,1,Rural,1986,193342.68639150212
1665,5,1,Rural,1977,134421.72888226
2811,5,3,Rural,1988,297154.8037622449
2596,4,2,Urban,2012,239428.6068937983
1580,3,2,Suburb,1995,233184.75577033297
2184,2,2,Rural,1975,188235.639246233
2543,5,1,Urban,1989,341799.3014162392
2092,4,3,Urban,1994,214136.78441136135
1656,3,2,Urban,1961,159542.18691261543
2427,3,1,Rural,1965,218337.0488273824
1763,4,3,Rural,1971,185699.09505368487
2627,3,3,Rural,1961,239333.21200943127
2310,2,3,Rural,2021,184560.1671237925
1277,4,3,Suburb,2000,231677.17553189944
2393,4,3,Rural,1952,284935.657221666
1894,3,1,Rural,1954,181735.6739359995
2577,3,2,Suburb,1975,347371.9256405946
2545,4,3,Suburb,1961,300579.89226343686
1185,2,2,Urban,1968,165850.77571445366
1830,5,1,Suburb,1996,229720.77101056543
2831,2,2,Urban,1971,231888.4115103416
2382,5,1,Urban,2009,219506.0842243034
2848,3,3,Rural,1973,374490.5316343865
2932,3,3,Suburb,1993,193486.83374276408
1465,3,1,Rural,2009,133390.0454322091
2947,5,1,Suburb,2008,300253.2529729293
1238,3,2,Rural,1958,120812.40437869824
2956,5,3,Urban,2007,372607.1717390352
1434,2,1,Rural,1997,85994.74468781515
1102,2,3,Suburb,1971,123546.8643147989
1764,2,2,Rural,2017,145054.33074609123
1238,4,2,Rural,1977,202087.01738437728
2502,3,2,Urban,1989,211052.6049860581
2698,5,3,Suburb,2015,297656.67897339154
1054,3,1,Suburb,1956,58394.32491268358
1148,2,1,Suburb,1972,160232.56776790333
2517,2,2,Rural,1972,245445.17666788647
2033,2,2,Rural,1967,179984.02995671067
1794,4,1,Suburb,2007,305403.25108479254
1459,5,1,Suburb,2014,172176.3028851727
1298,5,1,Suburb,1991,105530.85232703222
2618,3,3,Urban,2014,212130.13923790425
1011,5,1,Urban,2008,60987.418469318334
2334,4,1,Suburb,1952,227359.9879219863
2993,5,1,Suburb,1995,325306.55881989753
2986,2,3,Urban,1964,331295.2610136908
1466,3,2,Urban,1957,157828.69086101247
2555,5,2,Rural,1966,307780.99427401123
2224,3,2,Rural,1999,236568.14686292424
1028,2,3,Suburb,2005,77623.88699261504
1220,5,2,Suburb,2011,159512.10400727374
1469,5,1,Suburb,1957,247868.10522356132
2474,2,2,Suburb,1950,162348.299075372
1616,2,1,Suburb,1988,176044.30807616754
1219,5,1,Urban,1998,148482.92559293902
2990,4,2,Suburb,2013,389022.4970453855
1836,4,1,Rural,1979,142508.4985762114
2186,4,3,Rural,2020,226868.60680490625
1475,5,3,Suburb,1985,199958.4968682041
2484,4,1,Suburb,1952,246342.17894528623
2044,4,3,Urban,1997,191985.89492246165
2118,3,1,Rural,2020,283937.79576428887
2765,3,2,Urban,1982,294249.6970085828
1686,3,2,Urban,1956,242041.3569986825
1146,3,2,Rural,1988,107779.92667589385
2479,3,3,Rural,1993,325104.8263530242
1030,2,3,Rural,1994,96661.78177589564
2523,4,1,Urban,2009,330479.59720291896
2469,3,3,Rural,1973,330639.41397220164
2836,3,3,Rural,1996,223429.9633035893
1763,5,1,Suburb,1963,230075.0498156624
2972,5,3,Rural,2004,289754.75936267176
2127,2,1,Urban,1984,181102.28540794997
2453,2,2,Suburb,2021,248851.19383395047
1302,4,3,Rural,2021,102574.1317521918
2065,5,2,Suburb,2021,322381.9266797474
2973,5,2,Urban,1992,232427.87603440505
2663,2,3,Suburb,2018,246802.7880873989
1874,2,2,Urban,1958,190393.8621005286
1079,3,1,Urban,1995,133076.00937210952
1510,5,2,Suburb,1966,206820.52354675307
1411,5,2,Suburb,1983,193942.91480342744
2783,5,2,Suburb,1979,278591.8604981038
1503,3,2,Rural,1957,211113.84010748327
1444,2,1,Rural,2008,196738.55931645032
2364,3,3,Suburb,1992,274723.6061406509
2743,3,2,Urban,2016,236529.12915705965
2111,3,1,Rural,1995,157113.08892893742
1981,2,2,Urban,2016,165762.89368168678
2887,5,3,Urban,2020,297648.6128308722
1373,3,1,Suburb,2015,183952.44650966424
1309,4,2,Rural,1984,230371.4694470452
2742,3,3,Suburb,1973,344481.2676199553
1846,2,1,Urban,1984,268818.6695820391
1213,5,2,Suburb,2015,210426.65429121343
1222,2,1,Rural,1999,179638.69844716613
2372,3,3,Urban,1962,274069.5846836298
2064,5,2,Urban,1954,236713.3315026488
2973,3,1,Urban,1976,335456.51849156304
2316,4,2,Urban,1998,268454.700605131
1016,5,1,Rural,1981,107781.4064141597
2183,4,1,Urban,1951,245532.61227527403
1732,5,1,Urban,1972,185872.2763788816
1798,2,1,Rural,1986,217220.848344348
2566,5,2,Rural,1967,317423.7520806179
2905,2,3,Rural,1999,337891.26021555933
1150,4,1,Suburb,2010,190479.19894101736
1074,4,1,Urban,1976,62814.50320486397
2764,4,2,Suburb,1990,250869.37139639875
1256,2,3,Suburb,1965,67294.63818346597
2828,2,3,Suburb,1997,281897.8072896147
2967,5,1,Urban,1977,362928.3974654946
1223,3,3,Urban,2005,136649.56802245203
2700,5,1,Urban,2019,295718.67319806304
2505,2,3,Rural,2013,209148.3410897768
1225,3,1,Rural,1950,89162.24810547364
1002,4,2,Rural,1993,148527.45747598127
1419,5,3,Rural,2018,308380.93450078927
1829,3,3,Suburb,2006,188166.412825879
1336,3,2,Suburb,1970,183503.34134838305
2319,5,1,Suburb,1955,285366.30749369
1171,5,2,Suburb,1993,129980.16322506212
1412,3,1,Rural,1963,99828.0749544524
2137,2,1,Suburb,1999,197924.831094266
2107,5,3,Rural,1967,262814.72867613705
1681,4,1,Suburb,1985,160279.40736253667
2946,5,2,Rural,1984,318183.6230111376
1097,4,2,Suburb,1990,145395.03333034087
1065,5,3,Urban,2014,89153.43930516313
1486,5,2,Suburb,2003,156244.20902765077
2593,3,2,Urban,1984,261441.3170706519
2403,2,1,Urban,2014,323808.94696318335
1579,4,3,Urban,1968,208557.65242290325
1570,5,2,Rural,1971,203466.98834553172
1093,4,1,Suburb,2014,154987.54446326263
2729,4,2,Urban,1957,347033.5907647872
2835,2,1,Suburb,1991,258747.391974555
1389,5,2,Rural,1956,165216.09868239463
2783,2,1,Rural,2014,272816.99387201766
2582,4,3,Rural,1970,256241.84376577425
1655,3,3,Suburb,2011,229225.52679669915
1407,4,3,Suburb,1997,209625.10735643416
2646,4,3,Urban,1988,350093.6948607473
1596,5,2,Urban,1993,198944.08986653748
2690,3,2,Urban,1968,338767.6375885254
2908,4,3,Urban,1997,267481.77894319524
2019,5,1,Rural,2008,156818.37663705624
2036,3,1,Rural,1967,266000.36021409795
1955,3,1,Rural,2014,240976.55176671065
1803,5,1,Urban,1977,212433.7005855761
2422,5,3,Rural,1975,243221.2801609155
2910,5,3,Urban,1968,255111.95957231213
1978,5,2,Suburb,2021,272794.47619684285
1780,4,1,Rural,2005,211829.93301830947
1665,4,2,Urban,1960,261203.0422802498
2096,4,1,Rural,1977,204431.6848086993
2927,2,2,Urban,1985,303962.55861148966
1206,4,3,Rural,2015,107007.82605441204
2449,2,1,Urban,1953,201655.3279989026
2225,2,2,Suburb,2014,240960.2441659359
2230,5,2,Urban,1966,257201.25697709623
1733,3,1,Suburb,1977,158087.22641920578
1569,3,3,Rural,1957,185630.76234450625
2746,5,2,Urban,1965,390247.0698316285
2466,2,2,Rural,2011,268387.2379182384
2167,4,2,Rural,1956,182267.63530300825
2167,3,3,Rural,1987,210043.40937759867
1701,4,1,Urban,1966,150477.21356407495
1591,2,1,Urban,2007,201763.7439788849
1717,5,2,Urban,1989,187737.0732996828
1596,3,2,Urban,1992,255863.59247742768
2142,5,1,Suburb,1999,249760.87318737092
1152,4,3,Suburb,1998,185140.35004246185
2356,2,1,Urban,1987,174927.20773319143
1928,2,1,Urban,1974,210799.65892766285
2314,2,2,Suburb,1981,285358.0531090487
1392,5,1,Rural,1964,192271.4169217432
1314,4,1,Rural,2009,160153.49839712758
1038,3,2,Rural,2012,107714.15829900531
1040,4,3,Urban,1981,175596.5676944899
2694,3,1,Rural,1955,224490.9662313077
2801,5,1,Suburb,2009,218347.5714333313
2981,3,2,Suburb,1964,331820.73133537674
1854,5,3,Suburb,2013,213790.41652866383
1612,2,2,Suburb,1957,199955.3304992428
1582,5,3,Suburb,1987,224299.19784604505
1201,3,3,Urban,1960,127848.24994113704
1844,5,3,Rural,1973,198531.88057897895
2954,2,2,Suburb,1950,318596.2351627861
1114,2,1,Rural,1958,48948.8393540219
2788,2,1,Suburb,1953,273603.8747027673
2013,3,2,Urban,1988,198139.88356070488
1186,2,3,Rural,1972,103782.06294373116
2479,3,3,Rural,1981,316942.74199101765
2918,2,1,Rural,2007,334186.2350596316
1829,4,1,Urban,1953,281544.04541802383
2337,5,3,Suburb,2014,192885.2841832089
2088,5,3,Suburb,1961,249867.78796571717
2584,3,2,Urban,1964,217015.21650457676
2123,4,3,Urban,1980,220086.61886199375
1290,5,3,Rural,1994,237567.6010999809
1126,5,1,Rural,1965,162797.11365484467
1146,2,3,Rural,1962,85362.2447914836
1661,2,2,Suburb,1999,197050.3845010264
1745,4,2,Suburb,1966,241279.8828348522
2678,2,2,Suburb,1958,391915.7568492561
1020,2,2,Suburb,1963,132662.43776809255
2855,5,2,Rural,1988,295146.1280115718
1978,4,2,Rural,2002,292362.6388040373
2809,2,1,Suburb,2021,326360.059610393
1245,2,2,Rural,1995,151889.00481577546
2147,5,2,Urban,2014,268554.3571285373
2774,2,1,Rural,1993,338083.5218661733
1159,4,2,Urban,1953,186300.08955529876
2170,4,2,Rural,1987,263575.72406472586
1870,2,1,Rural,1954,127537.49636629075
1355,2,3,Rural,1985,174812.90100782266
1476,5,2,Urban,1998,166078.7543555133
1769,5,3,Rural,1978,203007.14105967895
1501,3,2,Rural,1985,175073.89465559565
2973,4,1,Urban,2017,289292.4027354032
2559,5,2,Rural,1958,205381.05406027363
2035,2,3,Suburb,2007,213247.57390340735
2368,5,3,Rural,1958,330102.53613222507
2253,4,1,Rural,1962,228466.82702552184
2669,3,1,Urban,1997,264259.5519015765
1897,2,1,Rural,1970,262535.4515720132
1954,2,3,Suburb,1999,227697.0359070772
1735,5,2,Urban,2005,262376.6293197525
1369,4,3,Urban,1953,192617.40144976944
1945,5,1,Urban,1950,275327.5165716455
1486,4,1,Urban,1953,191147.63873037332
1464,3,1,Urban,1978,182006.7256879458
1376,4,3,Suburb,1956,237840.153713596
2925,2,2,Urban,2009,387497.9527308869
1317,4,2,Rural,2007,178185.30303784314
1870,3,3,Rural,1959,169563.4199069008
1950,4,3,Suburb,2013,144300.93114995246
2451,3,2,Suburb,1977,239296.0758217274
1620,5,2,Rural,1981,262117.18998727784
1500,2,2,Urban,2005,224046.36372717615
2496,2,2,Urban,1977,255004.46554788735
1846,5,1,Rural,1977,244231.77294061263
1446,2,1,Rural,2020,212514.70784614404
1229,3,2,Suburb,1998,192924.49612767185
1641,4,1,Rural,1972,255759.0885306691
1115,2,3,Rural,2002,112096.05414402924
1962,3,1,Urban,2002,169522.07474593463
2579,2,3,Rural,1968,327385.2088256297
2304,5,2,Urban,1951,246676.76514534655
2364,2,2,Urban,2014,242175.5891368361
1998,2,2,Suburb,1989,137408.6446416165
1038,5,3,Suburb,2019,146897.04477700178
1065,2,1,Urban,2014,115794.55113553746
1478,3,2,Urban,2017,189091.69897051773
2302,4,2,Rural,1973,250916.52918686304
2488,2,3,Rural,2011,266933.09377220634
1936,5,1,Suburb,1961,233542.62438349047
1229,3,2,Rural,1973,152487.33838826584
2580,2,2,Rural,1977,334485.497834724
1815,2,1,Rural,1992,225341.8852482248
1936,4,1,Rural,2001,296077.5477179321
1856,2,3,Suburb,1969,208551.55662678945
1813,4,2,Rural,1965,173105.6357950026
1720,3,3,Urban,1982,150876.84116313
2694,5,1,Urban,1978,284712.6723066102
1875,3,1,Suburb,1989,249191.3053863913
2049,5,1,Rural,1987,216764.626231274
2975,4,1,Urban,1987,366002.5108502362
1917,3,1,Rural,2004,202148.89383304832
2178,2,1,Rural,2003,342261.37472582364
2249,5,1,Rural,1995,232842.03147350549
2743,4,3,Urban,2002,327588.89565508143
1976,3,3,Suburb,2017,226474.34565770885
2111,5,1,Suburb,1972,227061.2542720396
2670,5,3,Rural,2000,227172.41468297003
1425,5,3,Suburb,1958,193786.55638216512
2897,2,2,Suburb,1989,376597.2285273429
1596,4,3,Suburb,1962,271107.0744131815
1635,3,3,Suburb,1960,249697.6269713636
2655,3,3,Urban,1961,312596.0085184647
2083,3,2,Rural,1953,158813.0279555489
2744,3,3,Urban,2002,283426.6825839879
2459,3,2,Suburb,2009,226787.29769184443
2153,5,1,Urban,1974,279378.8910426098
2963,3,2,Rural,2018,273854.1273519441
2335,2,3,Urban,1978,199318.34858087185
2360,3,3,Suburb,1957,251381.16982288143
2503,2,1,Suburb,1958,175163.81928942166
1824,3,1,Urban,2000,262279.8839012046
2063,3,3,Suburb,1966,158732.39870088414
2845,4,3,Urban,1985,374900.10049326654
1380,4,2,Suburb,2008,103754.47639823456
2375,4,3,Suburb,2018,170816.0537004249
2381,4,1,Rural,1993,239786.66266406063
2054,4,2,Urban,1998,231433.64380405343
1742,2,3,Urban,1966,304583.0740725309
2017,4,2,Urban,1969,195803.9703359068
2780,3,3,Urban,1980,342412.6358434184
1654,5,3,Urban,2009,218768.99180789632
2257,2,2,Rural,1988,245290.30506884615
1855,2,2,Suburb,2020,176550.75355405422
1481,4,1,Suburb,1960,232051.3187302604
1232,3,1,Rural,2007,140887.75762821757
1639,4,2,Urban,1954,172211.71615860795
1522,2,1,Rural,1965,163599.15239100702
1307,2,3,Urban,1983,162940.06530718345
2282,4,2,Suburb,1950,179122.691146572
2349,2,2,Rural,1971,243218.58806088727
2711,3,2,Suburb,1980,327623.54976178514
2788,3,1,Suburb,1992,247601.59790568717
2064,4,3,Suburb,1967,241638.855134872
1790,3,1,Urban,1951,193721.36232560765
2518,4,2,Urban,1996,270255.86160758924
1707,2,3,Rural,1976,140854.70135436533
1475,3,1,Rural,2011,90949.32580507116
1585,5,3,Urban,1970,157990.93245929445
2392,2,3,Rural,1952,148682.7564449067
2278,5,2,Rural,2007,205036.9290818578
1693,4,2,Rural,2008,178550.55715705498
1233,2,1,Rural,1951,120479.56980055422
2882,5,3,Suburb,2017,235050.79242635245
2529,3,2,Suburb,1952,357697.4764461866
1359,3,3,Suburb,1991,185069.3098236055
2492,3,1,Suburb,1978,293034.9299640619
1219,3,3,Urban,1962,117864.79926416602
1259,3,2,Rural,1972,129905.260824733
2967,3,1,Suburb,2016,344149.8621330857
2629,4,3,Urban,1972,382114.7975741557
1662,2,2,Urban,1997,241553.93889854188
1009,2,1,Urban,1982,104168.41066204582
2327,4,3,Rural,1994,224392.6390868607
1193,4,3,Suburb,1990,272510.29462887364
2927,4,3,Suburb,1983,375290.9115070746
1210,4,2,Rural,1981,183191.6861786286
1148,4,1,Rural,1984,167884.2839662233
1594,4,3,Suburb,1951,136014.6601797259
1228,3,2,Rural,1963,235583.18223306403
1403,4,1,Rural,2001,121734.82136886282
1592,3,3,Suburb,2007,168730.30789230182
2829,3,2,Urban,1983,273262.84524491057
2806,4,3,Urban,1989,282795.36274137034
1134,5,3,Urban,1989,94827.8866995259
1953,5,1,Suburb,1971,198533.7665245146
2775,3,1,Urban,2011,321934.9500852512
1496,5,2,Urban,2005,139806.98773993514
1663,5,1,Suburb,1959,157329.78778549528
2321,5,2,Rural,1983,303638.742924938
2046,2,1,Rural,2004,314058.2657206749
1187,2,1,Urban,1979,170049.85911695537
2063,3,3,Rural,2011,308587.0107296757
1301,2,1,Suburb,1972,187485.84624037912
2016,4,1,Rural,2004,221242.33495219253
1737,5,3,Urban,1955,230971.9589263256
1240,3,2,Urban,2007,225316.25265795836
2000,5,3,Rural,1983,195440.5463744076
2048,3,2,Rural,1989,135525.9740807868
1260,3,2,Rural,1975,115487.44467481328
1984,4,1,Suburb,1985,193723.39936511705
1395,5,1,Urban,1984,236567.33663806715
2821,3,3,Urban,2010,246823.8536073092
